datetime,state,country,latitude,longitude
8/6/2011 0:14,ca,us,33.685,-117.2722222
8/6/2011 5:00,fl,us,26.625,-81.625
8/6/2011 19:30,nc,us,35.0525,-78.87861109999999
8/6/2011 20:34,ca,us,33.7669444,-118.18833329999998
8/6/2011 20:45,ca,us,37.2872222,-121.9488889
8/6/2011 21:00,il,us,41.5066667,-90.515
8/6/2011 21:15,nd,us,47.3544444,-102.33555559999999
8/6/2011 21:30,ny,us,40.7438889,-73.1391667
8/6/2011 21:30,or,us,45.9933333,-123.9213889
8/6/2011 21:45,mi,us,42.2047222,-83.48527779999999
8/6/2011 21:45,mi,us,45.1313889,-85.6166667
8/6/2011 21:50,mn,us,44.8408333,-93.2980556
8/6/2011 22:50,nd,us,46.8772222,-96.78944440000001
8/6/2011 23:00,il,us,42.1655556,-88.2941667
8/6/2011 23:00,fl,us,28.4413889,-82.4572222
8/6/2011 23:00,oh,us,41.535,-80.8683333
8/6/2011 23:05,fl,us,27.9472222,-82.45861109999998
8/6/2011 23:35,fl,us,26.1416667,-81.795
8/6/2012 0:00,ma,us,41.6527778,-70.2833333
8/6/2012 0:00,pa,us,40.5991667,-77.57166670000001
8/6/2012 0:00,wv,us,38.8186111,-81.7108333
8/6/2012 0:55,ny,us,40.7141667,-74.0063889
8/6/2012 1:20,wa,us,48.0511111,-122.6897222
8/6/2012 4:00,id,us,46.7325,-116.99916670000002
8/6/2012 4:10,md,us,39.6416667,-77.72027779999999
8/6/2012 10:16,pa,us,42.1291667,-80.0852778
8/6/2012 18:00,pa,us,39.9522222,-75.1641667
8/6/2012 18:55,tx,us,29.3011111,-94.7975
8/6/2012 19:20,ca,us,33.0186111,-117.06
8/6/2012 19:50,pa,us,41.1577778,-80.08888890000001
8/6/2012 20:16,ca,us,34.1705556,-118.83666670000001
8/6/2012 21:00,ny,us,41.5355556,-73.89944440000001
8/6/2012 21:00,tn,us,36.3883333,-86.44666670000001
8/6/2012 21:00,fl,us,25.7738889,-80.1938889
8/6/2012 21:00,oh,us,41.2975,-82.6055556
8/6/2012 21:05,in,us,38.0491667,-87.2741667
8/6/2012 21:30,il,us,41.4444444,-87.6313889
8/6/2012 21:30,ma,us,42.4083333,-71.0125
8/6/2012 21:33,wa,us,47.6063889,-122.33083329999998
8/6/2012 21:35,vt,us,43.2983333,-72.4827778
8/6/2012 21:55,oh,us,41.1563889,-80.5694444
8/6/2012 21:57,oh,us,40.0580556,-82.40138890000001
8/6/2012 21:57,oh,us,38.7455556,-83.845
8/6/2012 21:59,pa,us,40.1561111,-79.9744444
8/6/2012 22:00,pa,us,41.3205556,-75.8194444
8/6/2012 22:00,ca,us,37.0583333,-120.84888889999999
8/6/2012 22:00,nj,us,40.8041667,-74.0125
8/6/2012 22:00,sc,us,33.4330556,-79.1216667
8/6/2012 22:00,wv,us,39.285,-80.96861109999999
8/6/2012 22:00,wa,us,45.8661111,-122.405
8/6/2012 22:00,wa,us,46.6022222,-120.5047222
8/6/2012 22:05,sc,us,33.4330556,-79.1216667
8/6/2012 22:30,ia,us,40.7516667,-92.4147222
8/6/2012 23:30,wa,us,45.7255556,-121.81805559999998
8/6/2013 1:45,tx,us,33.2469444,-95.89972220000001
8/6/2013 4:13,pa,us,40.4211111,-79.7883333
8/6/2013 9:00,id,us,46.5508333,-116.92444440000001
8/6/2013 15:23,ca,us,34.0522222,-118.2427778
8/6/2013 20:00,fl,us,26.7052778,-80.0366667
8/6/2013 20:30,nc,us,34.9244444,-80.7436111
8/6/2013 21:00,ny,us,43.3636111,-73.3941667
8/6/2013 21:00,tn,us,36.3047222,-86.62
8/6/2013 21:00,ca,us,33.8872222,-118.35166670000001
8/6/2013 21:00,az,us,32.2216667,-110.9258333
8/6/2013 21:00,mn,us,44.3044444,-92.7902778
8/6/2013 21:10,wa,us,46.4163889,-117.04416670000002
8/6/2013 21:35,fl,us,26.5216667,-82.1894444
8/6/2013 21:37,me,us,44.3105556,-69.78
8/6/2013 21:40,ma,us,41.9444444,-71.28611109999999
8/6/2013 22:10,ut,us,40.3916667,-111.85
8/6/2013 22:15,oh,us,41.6638889,-83.5552778
8/6/2013 22:20,oh,us,39.0305556,-82.8244444
8/6/2013 22:40,ky,us,38.8183333,-84.6608333
8/6/2013 22:45,ca,us,34.1063889,-117.59222220000001
8/6/2013 22:50,me,us,44.1002778,-70.2152778
8/6/2013 23:00,pa,us,40.6083333,-75.4905556
8/6/2013 23:20,ga,us,34.3527778,-82.93222220000001
8/6/2013 23:30,nm,us,35.0844444,-106.65055559999999
8/6/2013 23:30,id,us,47.6777778,-116.77944440000002
8/6/2013 23:40,nc,us,35.0525,-78.87861109999999
8/6/2013 23:40,nc,us,35.0525,-78.87861109999999
8/7/1953 21:00,ca,us,38.1041667,-122.25555559999998
8/7/1957 1:00,in,us,39.7683333,-86.1580556
8/7/1965 13:00,ma,us,41.6666667,-70.1852778
8/7/1974 20:00,ky,us,37.6833333,-87.91666670000001
8/7/1975 21:30,wa,us,46.0647222,-118.34194440000002
8/7/1977 20:30,ct,us,41.2794444,-72.8155556
8/7/1977 21:44,wi,us,45.4711111,-89.72972220000001
8/7/1978 22:00,nm,us,35.5741667,-105.67444440000001
8/7/1980 1:00,or,us,45.4563889,-123.8427778
8/7/1984 21:00,me,us,46.8605556,-68.0125
8/7/1988 15:30,nj,us,40.7061111,-74.5497222
8/7/1991 21:15,mi,us,42.8027778,-83.0130556
8/7/1994 17:00,fl,us,28.2713889,-82.7197222
8/7/1994 22:00,ny,us,40.7141667,-74.0063889
8/7/1994 22:30,mi,us,42.2411111,-83.6130556
8/7/1995 0:30,ca,us,35.3733333,-119.01777779999999
8/7/1995 12:00,ca,us,35.3733333,-119.01777779999999
8/7/1995 17:00,tn,us,35.1494444,-90.04888890000001
8/7/1996 23:00,oh,us,38.6880556,-83.6094444
8/7/1996 23:00,oh,us,38.6880556,-83.6094444
8/7/1997 17:07,ny,us,40.7141667,-74.0063889
8/7/1998 0:00,az,us,32.8794444,-111.75666670000001
8/7/1998 0:00,az,us,32.8794444,-111.75666670000001
8/7/1998 14:00,pa,us,41.4713889,-75.6080556
8/7/1998 19:00,tn,us,35.7972222,-84.2561111
8/7/1999 2:00,fl,us,28.6119444,-80.8077778
8/7/1999 3:00,ca,us,38.4972222,-122.96555559999999
8/7/1999 10:35,ca,us,33.7591667,-118.00583329999999
8/7/1999 17:00,ny,us,40.7141667,-74.0063889
8/7/1999 20:30,tx,us,35.5361111,-100.9594444
8/7/1999 21:00,az,us,34.2308333,-111.32444440000002
8/7/1999 23:45,az,us,34.61,-112.315
8/7/2000 12:45,or,us,45.1475,-122.57583329999999
8/7/2000 21:00,tx,us,29.7855556,-95.8241667
8/7/2000 22:10,ny,us,44.8486111,-74.2952778
8/7/2001 0:40,nc,us,35.5847222,-80.8102778
8/7/2001 3:45,ca,us,37.6486111,-118.9711111
8/7/2001 15:00,ca,us,34.5008333,-117.185
8/7/2001 22:15,il,us,42.0411111,-87.69
8/7/2001 22:20,il,us,42.0411111,-87.69
8/7/2001 22:20,mi,us,43.2341667,-86.2483333
8/7/2001 23:00,id,us,43.5408333,-116.5625
8/7/2002 3:00,ky,us,36.7533333,-86.1905556
8/7/2002 12:00,tx,us,32.9480556,-96.7294444
8/7/2002 13:35,wa,us,48.1988889,-122.1238889
8/7/2002 19:30,tx,us,29.9986111,-95.2619444
8/7/2002 21:00,va,us,38.8902778,-77.0844444
8/7/2002 21:40,ca,us,38.2325,-122.63555559999999
8/7/2002 21:45,co,us,40.0736111,-104.41444440000001
8/7/2002 22:10,wa,us,47.4741667,-122.25972220000001
8/7/2002 22:30,va,us,38.6652778,-78.4597222
8/7/2002 22:34,il,us,42.1538889,-88.1361111
8/7/2002 23:05,tn,us,35.8455556,-86.39027779999999
8/7/2002 23:20,wa,us,45.6388889,-122.66027779999999
8/7/2003 0:25,il,us,41.85,-87.65
8/7/2003 0:27,ca,us,33.78,-118.2616667
8/7/2003 1:00,in,us,41.45,-87.47
8/7/2003 1:30,ak,us,64.8377778,-147.7163889
8/7/2003 21:00,mi,us,46.355,-85.5094444
8/7/2003 21:20,ny,us,42.0983333,-76.0497222
8/7/2003 22:00,ca,us,34.2647222,-118.5222222
8/7/2003 22:00,me,us,46.82,-67.92361109999999
8/7/2004 0:00,tn,us,36.3133333,-82.3536111
8/7/2004 0:24,tx,us,30.5872222,-104.4961111
8/7/2004 1:18,az,us,33.4483333,-112.07333329999999
8/7/2004 3:10,ca,us,32.7947222,-116.96166670000001
8/7/2004 3:45,tx,us,32.7252778,-97.32055559999999
8/7/2004 4:00,ma,us,42.2286111,-71.52305559999999
8/7/2004 13:30,ny,us,40.7141667,-74.0063889
8/7/2004 18:30,ny,us,43.5247222,-73.2522222
8/7/2004 20:00,ms,us,32.4283333,-90.1322222
8/7/2004 23:00,co,us,40.3977778,-105.07444440000002
8/7/2005 0:00,mn,us,45.0761111,-93.3325
8/7/2005 1:30,pa,us,39.7377778,-76.7016667
8/7/2005 3:45,wy,us,41.8955556,-106.20416670000002
8/7/2005 10:05,ny,us,41.055,-73.82055559999999
8/7/2005 18:00,ny,us,40.7,-73.90611109999999
8/7/2005 18:55,ca,us,40.4163889,-120.65194440000002
8/7/2006 1:00,pa,us,39.9522222,-75.1641667
8/7/2006 2:00,nm,us,33.3986111,-105.6802778
8/7/2006 5:10,ar,us,35.2244444,-90.7866667
8/7/2006 6:30,pa,us,40.0063889,-75.70361109999999
8/7/2006 23:00,ky,us,36.7619444,-83.695
8/7/2007 7:41,oh,us,39.9019444,-84.0919444
8/7/2007 18:44,ca,us,38.3397222,-122.7
8/7/2007 21:39,nv,us,36.175,-115.1363889
8/7/2007 22:00,pa,us,42.1291667,-80.0852778
8/7/2007 22:10,ca,us,32.7152778,-117.1563889
8/7/2007 23:00,az,us,31.5747222,-111.33166670000001
8/7/2007 23:03,ok,us,35.6527778,-97.4777778
8/7/2007 23:45,wv,us,39.4561111,-77.9641667
8/7/2007 23:48,ut,us,40.5308333,-112.2975
8/7/2008 0:30,nj,us,40.6583333,-74.3
8/7/2008 9:43,ca,us,35.6266667,-120.69
8/7/2008 15:00,tx,us,27.8775,-97.2113889
8/7/2008 16:25,tx,us,33.2147222,-97.1327778
8/7/2008 21:00,fl,us,27.9011111,-81.5861111
8/7/2008 21:05,ca,us,32.64,-117.08333329999999
8/7/2008 21:20,tx,us,33.1030556,-96.6702778
8/7/2008 21:30,ca,us,37.7022222,-121.93472220000001
8/7/2008 21:40,ok,us,35.4975,-97.26861109999999
8/7/2008 22:00,il,us,42.4222222,-87.85722220000001
8/7/2008 22:15,ny,us,42.0102778,-76.5275
8/7/2008 23:00,nd,us,47.2944444,-101.62222220000001
8/7/2008 23:20,ky,us,38.9430556,-84.5441667
8/7/2008 23:46,oh,us,39.7136111,-82.5994444
8/7/2009 0:00,co,us,39.8366667,-105.03666670000001
8/7/2009 1:00,va,us,37.2708333,-79.9416667
8/7/2009 21:00,md,us,39.4194444,-76.7805556
8/7/2009 21:00,mo,us,38.9794444,-90.9805556
8/7/2009 21:40,ca,us,33.9375,-117.22972220000001
8/7/2009 22:00,mi,us,42.3313889,-83.0458333
8/7/2009 22:00,ca,us,38.5816667,-121.49333329999999
8/7/2009 22:20,nm,us,35.0844444,-106.65055559999999
8/7/2009 22:30,oh,us,41.5930556,-81.5269444
8/7/2009 23:00,ut,us,40.5308333,-112.2975
8/7/2010 1:11,ky,us,38.4966667,-84.5641667
8/7/2010 2:20,il,us,39.1611111,-89.4936111
8/7/2010 3:00,il,us,41.6430556,-89.2277778
8/7/2010 15:30,md,us,38.9688889,-77.14277779999999
8/7/2010 19:15,az,us,33.6305556,-112.3325
8/7/2010 20:00,oh,us,38.9488889,-83.4058333
8/7/2010 20:10,az,us,32.7252778,-114.6236111
8/7/2010 20:45,ny,us,42.7005556,-74.9247222
8/7/2010 21:00,ny,us,42.2769444,-73.9572222
8/7/2010 21:15,fl,us,25.7738889,-80.1938889
8/7/2010 21:30,de,us,38.7208333,-75.07638890000001
8/7/2010 22:00,me,us,43.5355556,-70.7155556
8/7/2010 22:00,wa,us,46.6022222,-120.5047222
8/7/2010 22:05,wa,us,47.6397222,-122.82722220000001
8/7/2010 23:30,wa,us,47.1302778,-119.27694440000002
8/7/2011 0:00,fl,us,29.1869444,-82.14027779999999
8/7/2011 0:41,me,us,44.5469444,-69.6216667
8/7/2011 1:14,mn,us,44.1661111,-92.5347222
8/7/2011 5:00,fl,us,26.625,-81.625
8/7/2011 8:30,az,us,35.1894444,-114.0522222
8/7/2011 10:15,md,us,39.4336111,-76.3580556
8/7/2011 18:30,mn,us,44.98,-93.26361109999999
8/7/2011 21:00,ca,us,36.2702778,-121.8063889
8/7/2011 21:40,il,us,42.0111111,-87.8405556
8/7/2011 22:30,ut,us,40.0444444,-111.7313889
8/7/2011 23:00,ca,us,32.7947222,-116.96166670000001
8/7/2011 23:15,mi,us,42.7358333,-83.41888890000001
8/7/2012 0:35,tx,us,33.5777778,-101.85472220000001
8/7/2012 1:00,nj,us,39.3397222,-74.5755556
8/7/2012 3:00,co,us,39.7391667,-104.98416670000002
8/7/2012 3:00,ca,us,37.4716667,-121.1286111
8/7/2012 4:30,ut,us,41.2230556,-111.97305559999998
8/7/2012 5:40,wa,us,46.9738889,-124.155
8/7/2012 7:40,me,us,43.3219444,-70.58138890000001
8/7/2012 8:00,wa,us,47.6063889,-122.33083329999998
8/7/2012 8:40,ct,us,41.6611111,-72.78
8/7/2012 13:00,nh,us,43.6055556,-71.65472220000001
8/7/2012 16:55,ga,us,32.3361111,-81.3916667
8/7/2012 20:00,me,us,44.9061111,-66.9905556
8/7/2012 20:00,pa,us,40.6855556,-76.1958333
8/7/2012 20:00,ma,us,41.7,-70.3
8/7/2012 20:20,fl,us,26.3583333,-80.08333329999999
8/7/2012 20:45,me,us,44.0547222,-70.7133333
8/7/2012 21:00,nh,us,43.2080556,-71.53805559999999
8/7/2012 21:00,ct,us,41.6611111,-72.78
8/7/2012 21:00,sc,us,33.8158333,-78.6802778
8/7/2012 21:07,fl,us,27.4952778,-81.44111109999999
8/7/2012 21:10,ca,us,34.4358333,-119.82666670000002
8/7/2012 21:10,me,us,44.305,-69.9775
8/7/2012 21:15,nc,us,35.2675,-75.5427778
8/7/2012 21:15,az,us,33.6305556,-112.3325
8/7/2012 21:15,az,us,33.6305556,-112.3325
8/7/2012 21:15,ny,us,41.7736111,-74.4841667
8/7/2012 21:15,wv,us,39.0383333,-80.4675
8/7/2012 21:30,me,us,44.3105556,-69.78
8/7/2012 21:30,tn,us,36.3133333,-82.3536111
8/7/2012 21:30,or,us,45.2025,-123.96166670000001
8/7/2012 21:35,ks,us,38.9536111,-94.7333333
8/7/2012 21:40,ca,us,34.0122222,-117.68805559999998
8/7/2012 21:43,fl,us,28.5380556,-81.3794444
8/7/2012 21:43,fl,us,28.5380556,-81.3794444
8/7/2012 21:58,id,us,43.6122222,-116.39055559999998
8/7/2012 22:00,ny,us,42.0986111,-75.9183333
8/7/2012 22:00,nc,us,35.2191667,-75.6905556
8/7/2012 22:00,mi,us,43.0513889,-83.3188889
8/7/2012 22:00,sc,us,33.6888889,-78.8869444
8/7/2012 22:00,mi,us,42.6055556,-83.15
8/7/2012 22:15,wa,us,46.1541667,-119.03277779999999
8/7/2012 22:20,wy,us,44.7972222,-106.95555559999998
8/7/2012 22:25,wa,us,46.2,-119.01194440000002
8/7/2012 22:25,wv,us,39.9202778,-80.7433333
8/7/2012 22:30,tx,us,33.1811111,-102.2738889
8/7/2012 22:35,ia,us,41.6611111,-91.53
8/7/2012 22:35,sc,us,33.8158333,-78.6802778
8/7/2012 22:50,or,us,43.0202778,-123.29194440000002
8/7/2012 23:00,oh,us,39.8208333,-84.0194444
8/7/2012 23:00,me,us,43.5172222,-70.3780556
8/7/2012 23:00,mn,us,44.5625,-92.53361109999999
8/7/2012 23:05,mi,us,44.7630556,-85.6205556
8/7/2013 8:05,fl,us,27.9011111,-81.5861111
8/7/2013 8:30,fl,us,29.8944444,-81.3147222
8/7/2013 10:15,wa,us,47.9791667,-122.20083329999999
8/7/2013 11:00,nv,us,36.175,-115.1363889
8/7/2013 11:00,fl,us,28.0219444,-81.7330556
8/7/2013 11:45,mn,us,44.9238889,-92.9591667
8/7/2013 12:00,md,us,39.4336111,-76.3580556
8/7/2013 12:15,ca,us,33.7125,-115.4013889
8/7/2013 19:45,oh,us,41.7244444,-81.2458333
8/7/2013 20:00,fl,us,26.3583333,-80.08333329999999
8/7/2013 20:00,ca,us,33.8491667,-118.3875
8/7/2013 20:00,fl,us,26.7052778,-80.0366667
8/7/2013 20:15,fl,us,26.4611111,-80.0730556
8/7/2013 20:30,fl,us,28.5380556,-81.3794444
8/7/2013 20:30,fl,us,26.2375,-80.125
8/7/2013 20:30,fl,us,28.8002778,-81.2733333
8/7/2013 20:33,fl,us,26.7052778,-80.0366667
8/7/2013 20:40,fl,us,26.0519444,-80.1441667
8/7/2013 20:45,fl,us,26.2375,-80.125
8/7/2013 20:45,me,us,43.6613889,-70.25583329999999
8/7/2013 20:50,fl,us,26.7052778,-80.0366667
8/7/2013 21:00,ma,us,41.9583333,-70.6677778
8/7/2013 21:00,in,us,41.4788889,-87.4547222
8/7/2013 21:30,wi,us,44.5105556,-89.42611109999999
8/7/2013 21:30,ak,us,64.8377778,-147.7163889
8/7/2013 21:30,nh,us,42.9955556,-71.45527779999999
8/7/2013 22:00,ok,us,35.0536111,-94.6233333
8/7/2013 22:25,wa,us,47.6063889,-122.33083329999998
8/7/2013 23:00,ks,us,39.1513889,-97.88888890000001
8/8/1945 12:00,ca,us,33.6602778,-117.99833329999998
8/8/1947 22:00,ca,us,37.6391667,-120.99583329999999
8/8/1955 1:00,mo,us,39.0911111,-94.4152778
8/8/1958 15:00,me,us,43.5780556,-70.32222220000001
8/8/1962 14:00,oh,us,41.0333333,-82.01222220000001
8/8/1965 12:30,nm,us,33.0738889,-106.01805559999998
8/8/1965 23:10,mn,us,44.98,-93.26361109999999
8/8/1967 10:00,ky,us,36.6083333,-83.7166667
8/8/1967 11:00,ny,us,40.6955556,-73.32611109999999
8/8/1967 16:00,co,us,37.4694444,-105.86944440000002
8/8/1968 18:00,nj,us,39.9347222,-75.03111109999999
8/8/1974 3:00,ct,us,41.2761111,-72.8688889
8/8/1974 10:00,oh,us,41.6661111,-81.33972220000001
8/8/1974 22:00,il,us,42.1969444,-88.0933333
8/8/1975 22:00,il,us,41.9294444,-88.75027779999999
8/8/1976 19:30,ca,us,38.5816667,-121.49333329999999
8/8/1976 23:00,wa,us,47.7883333,-122.3075
8/8/1976 23:30,fl,us,28.2713889,-82.7197222
8/8/1977 18:00,nh,us,43.0716667,-70.7630556
8/8/1977 21:00,oh,us,41.7386111,-80.77
8/8/1980 20:00,tn,us,35.3619444,-86.2094444
8/8/1981 12:00,la,us,32.5230556,-92.6377778
8/8/1983 15:00,mi,us,41.9116667,-86.01
8/8/1984 23:00,mi,us,45.0275,-84.6747222
8/8/1986 1:30,oh,us,41.1538889,-80.7016667
8/8/1988 18:00,il,us,38.8694444,-89.0886111
8/8/1988 22:00,oh,us,40.9955556,-82.66722220000001
8/8/1988 23:00,me,us,44.5861111,-69.5513889
8/8/1989 20:00,ny,us,41.1594444,-73.76527779999999
8/8/1989 22:00,or,us,45.5947222,-121.1775
8/8/1990 12:00,ca,us,33.6602778,-117.99833329999998
8/8/1990 22:00,ma,us,42.3583333,-71.0602778
8/8/1990 23:08,ne,us,41.2586111,-95.9375
8/8/1993 18:00,va,us,36.8347222,-81.515
8/8/1995 0:40,or,us,45.5236111,-122.675
8/8/1995 4:00,fl,us,27.9655556,-82.80027779999999
8/8/1995 21:30,or,us,45.3575,-122.60555559999999
8/8/1995 22:40,mo,us,38.3686111,-93.7780556
8/8/1995 23:00,wv,us,38.2866667,-81.8052778
8/8/1995 23:00,az,us,32.2216667,-110.9258333
8/8/1996 20:30,nm,us,33.0738889,-106.01805559999998
8/8/1997 2:35,az,us,33.3702778,-112.58305559999998
8/8/1997 15:00,ma,us,42.6702778,-71.3025
8/8/1997 18:00,ny,us,43.1086111,-77.48777779999999
8/8/1997 21:06,wa,us,47.8211111,-122.3138889
8/8/1997 22:00,ny,us,40.7297222,-73.2108333
8/8/1997 23:00,ak,us,60.5544444,-151.2583333
8/8/1998 0:00,sc,us,32.8544444,-79.975
8/8/1998 9:30,wa,us,47.2530556,-122.44305559999998
8/8/1998 20:00,ca,us,37.725,-122.155
8/8/1998 21:30,ga,us,34.7658333,-84.77
8/8/1999 10:30,nj,us,40.7858333,-74.7805556
8/8/1999 13:00,ny,us,40.7141667,-74.0063889
8/8/1999 20:00,pa,us,40.7302778,-80.3102778
8/8/1999 22:15,nc,us,36.3547222,-79.6647222
8/8/1999 22:30,co,us,39.7391667,-104.98416670000002
8/8/2000 3:40,ca,us,38.7297222,-120.7975
8/8/2000 17:30,nj,us,40.4775,-74.6272222
8/8/2000 19:00,ny,us,40.7141667,-74.0063889
8/8/2000 22:00,sc,us,33.5927778,-79.0088889
8/8/2000 22:15,ny,us,44.5955556,-75.1694444
8/8/2000 22:25,mn,us,44.9008333,-93.58888890000001
8/8/2000 23:41,mo,us,38.4327778,-90.3775
8/8/2001 0:01,ny,us,40.8938889,-72.8963889
8/8/2001 2:00,tx,us,32.9344444,-97.25138890000001
8/8/2001 4:00,wa,us,47.5675,-122.63138889999999
8/8/2001 12:22,wa,us,47.6588889,-117.425
8/8/2001 22:00,wa,us,47.6063889,-122.33083329999998
8/8/2001 22:23,wa,us,47.7558333,-122.3402778
8/8/2001 23:00,ny,us,43.6763889,-73.75
8/8/2002 2:30,nj,us,40.4416667,-74.13027779999999
8/8/2002 13:15,vt,us,44.4758333,-73.2125
8/8/2002 15:00,ma,us,42.4083333,-71.0125
8/8/2002 15:15,wa,us,47.6063889,-122.33083329999998
8/8/2002 20:30,ga,us,34.7697222,-84.97027779999999
8/8/2002 20:45,az,us,36.9669444,-109.63722220000001
8/8/2002 22:30,oh,us,39.1619444,-84.4569444
8/8/2002 22:35,sc,us,33.9077778,-81.5475
8/8/2002 22:45,mi,us,42.1666667,-83.7816667
8/8/2003 0:15,wv,us,38.4094444,-82.29472220000001
8/8/2003 0:20,ca,us,37.6391667,-120.99583329999999
8/8/2003 15:15,nh,us,42.9955556,-71.45527779999999
8/8/2003 21:00,az,us,33.4483333,-112.07333329999999
8/8/2003 22:30,az,us,33.4147222,-111.9086111
8/8/2003 23:03,az,us,33.5091667,-111.89833329999999
8/8/2004 0:00,mt,us,46.51,-114.09222220000001
8/8/2004 3:00,ny,us,40.7583333,-73.6352778
8/8/2004 4:30,pa,us,39.9625,-76.7280556
8/8/2004 10:30,ca,us,38.005,-121.8047222
8/8/2004 11:25,wa,us,47.6741667,-122.1202778
8/8/2004 13:45,pa,us,40.0377778,-76.3058333
8/8/2004 15:20,de,us,39.7458333,-75.5469444
8/8/2004 15:30,nd,us,46.8772222,-96.78944440000001
8/8/2004 18:00,ny,us,43.1547222,-77.61583329999999
8/8/2004 22:50,ca,us,37.9841667,-120.3811111
8/8/2004 23:00,tn,us,35.1494444,-90.04888890000001
8/8/2004 23:30,wa,us,47.2152778,-123.09944440000001
8/8/2005 7:15,or,us,44.0463889,-123.02083329999999
8/8/2005 18:00,wa,us,47.6063889,-122.33083329999998
8/8/2005 22:00,il,us,42.2711111,-89.09388890000001
8/8/2005 22:38,ca,us,37.5986111,-122.38611110000001
8/8/2005 23:00,tx,us,33.5777778,-101.85472220000001
8/8/2006 3:00,ca,us,38.8541667,-120.85833329999998
8/8/2006 5:20,fl,us,28.6697222,-81.20833329999999
8/8/2006 8:30,al,us,34.2005556,-86.16638890000002
8/8/2006 13:00,pa,us,40.0377778,-76.3058333
8/8/2006 13:00,tx,us,29.4238889,-98.4933333
8/8/2006 14:09,ca,us,37.5483333,-121.9875
8/8/2006 20:00,tx,us,33.0461111,-96.9938889
8/8/2006 23:25,tx,us,31.0747222,-96.1425
8/8/2007 2:20,ut,us,40.7608333,-111.89027779999999
8/8/2007 5:45,fl,us,27.9472222,-82.45861109999998
8/8/2007 16:00,sc,us,32.2161111,-80.75277779999999
8/8/2007 17:05,ut,us,38.5733333,-109.54916670000001
8/8/2007 20:00,tx,us,30.5880556,-103.8941667
8/8/2007 22:00,mo,us,38.6272222,-90.1977778
8/8/2007 23:00,al,us,32.3666667,-86.3
8/8/2008 0:00,ny,us,42.6522222,-78.8972222
8/8/2008 0:30,wi,us,43.8013889,-91.2394444
8/8/2008 1:30,ky,us,36.6102778,-88.3147222
8/8/2008 2:00,mi,us,42.6772222,-86.0061111
8/8/2008 5:00,ga,us,33.8594444,-84.68388890000001
8/8/2008 9:00,tx,us,26.2030556,-98.22972220000001
8/8/2008 9:00,or,us,45.3002778,-122.97194440000001
8/8/2008 15:00,ca,us,37.3688889,-122.03527779999999
8/8/2008 17:25,tx,us,33.2147222,-97.1327778
8/8/2008 19:45,oh,us,41.4488889,-82.7080556
8/8/2008 20:00,il,us,41.85,-87.65
8/8/2008 20:11,tx,us,26.1833333,-98.1227778
8/8/2008 20:30,ky,us,38.2541667,-85.7594444
8/8/2008 21:00,ca,us,32.64,-117.08333329999999
8/8/2008 21:00,ny,us,43.3636111,-73.5319444
8/8/2008 21:00,ca,us,32.7825,-117.2513889
8/8/2008 21:00,md,us,39.3761111,-77.155
8/8/2008 22:00,tx,us,27.8002778,-97.39611109999998
8/8/2008 22:00,ca,us,32.7152778,-117.1563889
8/8/2008 23:00,la,us,30.4505556,-91.1544444
8/8/2008 23:00,ca,us,38.6786111,-121.2247222
8/8/2008 23:11,pa,us,40.1741667,-75.0441667
8/8/2009 0:00,tx,us,32.0575,-97.7491667
8/8/2009 0:25,ma,us,42.3833333,-71.41666670000001
8/8/2009 7:07,fl,us,27.3361111,-82.5308333
8/8/2009 20:00,co,us,38.8422222,-106.13055559999998
8/8/2009 21:00,in,us,39.5236111,-87.125
8/8/2009 21:00,ri,us,41.5455556,-71.2919444
8/8/2009 21:10,ga,us,33.7488889,-84.3880556
8/8/2009 21:15,la,us,30.4505556,-91.1544444
8/8/2009 21:20,me,us,43.4763889,-70.71888890000001
8/8/2009 22:00,il,us,42.2638889,-88.8441667
8/8/2009 22:00,nv,us,39.5297222,-119.81277779999999
8/8/2009 22:12,il,us,41.85,-87.65
8/8/2009 22:30,az,us,33.2486111,-111.63361110000001
8/8/2009 23:00,il,us,38.2116667,-89.99416670000001
8/8/2009 23:10,mi,us,43.5197222,-85.08
8/8/2009 23:40,ak,us,59.6425,-151.5483333
8/8/2010 0:00,ga,us,33.7488889,-84.3880556
8/8/2010 6:05,sd,us,44.3633333,-98.21388890000001
8/8/2010 9:00,nh,us,43.1488889,-72.36111109999999
8/8/2010 10:00,ca,us,33.8352778,-117.9136111
8/8/2010 14:00,il,us,41.3572222,-88.42111109999999
8/8/2010 17:55,wi,us,43.0116667,-88.23138890000001
8/8/2010 18:00,wa,us,46.6022222,-120.5047222
8/8/2010 19:00,il,us,38.7013889,-90.1486111
8/8/2010 20:05,ct,us,41.77,-72.3055556
8/8/2010 20:53,md,us,39.4141667,-77.4108333
8/8/2010 21:00,ia,us,42.5005556,-90.66444440000001
8/8/2010 21:40,wi,us,43.7730556,-88.4469444
8/8/2010 22:00,tx,us,31.7586111,-106.4863889
8/8/2011 0:00,ca,us,37.0513889,-122.07222220000001
8/8/2011 2:30,il,us,41.5008333,-90.4441667
8/8/2011 4:50,co,us,39.8083333,-104.93333329999999
8/8/2011 10:30,ut,us,40.66,-111.99555559999999
8/8/2011 17:00,ca,us,33.9022222,-118.08083329999998
8/8/2011 18:30,az,us,31.7077778,-111.0638889
8/8/2011 19:41,ct,us,41.2786111,-72.5280556
